ACCOUNT NUMBER,TXN DATE,TXN AMT,CURRENCY,,DESCRIPTION,ID
30447314,07/05/2013,136.50,GBP,206798.98,WH SMITH,1087
30447314,20/05/2013,1132.21,GBP,206935.48,O2,1088
30447314,20/05/2013,622.15,GBP,208067.69,SUPERDRUG STORES PLC,1089
30447314,20/05/2013,150.00,GBP,208689.84,O2,1090
30447314,28/05/2013,626.00,GBP,208839.84,GREATER ANGLIA,1091
30447314,29/05/2013,268.01,GBP,209465.84,EE/2179331,1092
30447314,30/05/2013,1028.22,GBP,209733.85,EE & T-MOBILE,1093
30447314,01/07/2013,128.68,GBP,210762.07,EE/2179331,1094
30447314,01/07/2013,1136.00,GBP,210890.75,EE & T-MOBILE,1095
30447314,01/07/2013,106.10,GBP,212026.75,NEW LOOK,1096
30447314,30/07/2013,61.86,GBP,212132.85,EE/2179331,1097
30447314,31/07/2013,6152.35,GBP,212194.71,EE & T-MOBILE,1098
30447314,21/08/2013,16.82,GBP,218347.06,PAYPAL/000980020230994,1099
30447314,21/08/2013,116.00,GBP,218363.88,PAYPAL/000980200117995,1100
30447314,21/08/2013,813.86,GBP,218479.88,PAYPAL/000980020230994,1101
30447314,21/08/2013,386.00,GBP,219293.74,PAYPAL/,1102
30447314,21/08/2013,516.82,GBP,219679.74,PAYPAL/000980020230994,1103
30542733,02/04/2013,50.00,GBP,220196.56,PAYPAL/000980200118993,1104
30542733,02/04/2013,662.65,GBP,220246.56,MORTGAGE EXPRESS,1105
30542733,30/04/2013,660.00,GBP,220909.21,AMAZON/057186000156182,1106
30542733,30/04/2013,162.50,GBP,221569.21,AMAZON/057193000156182,1107
30542733,01/05/2013,221.66,GBP,221731.71,AMAZON/057193000156182,1108
30542733,01/05/2013,288.80,GBP,221953.37,PAYPAL/000980020227990,1109
30542733,02/05/2013,3265.00,GBP,222242.17,Amazon *Mktplce EU-UK,1110
30542733,03/05/2013,251.08,GBP,225507.17,Amazon *Mktplce EU-UK,1111
30542733,03/05/2013,860.61,GBP,225758.25,Amazon EU,1112
30542733,31/05/2013,10.00,GBP,226618.86,BT DIRECT DEBITS ,1113
30542733,03/06/2013,1016.26,GBP,226628.86,PAYPAL/000980200118993,1114
30542733,03/06/2013,166.50,GBP,227645.12,BT DIRECT DEBITS ,1115
30542733,04/06/2013,212.88,GBP,227811.62,FUNKYPIGEON.COM/67141783,1116
30542733,04/06/2013,565.21,GBP,228024.50,PAYPAL/000980200118993,1117
30542733,04/06/2013,1352.00,GBP,228589.71,W M MORRISON,1118
30542733,04/06/2013,-35.00,GBP,229941.71,MORTGAGE EXPRESS,1119
30542733,05/06/2013,32.60,GBP,229906.71,FUNKYPIGEON.COM,1120
30542733,10/06/2013,82.30,GBP,229939.31,FUNKYPIGEON.COM/67141783,1121
30542733,10/06/2013,560.80,GBP,230021.61,FUNKYPIGEON.COM,1122
30542733,10/06/2013,265.10,GBP,230582.41,W M MORRISON,1123
30542733,01/07/2013,208.26,GBP,230847.51,PAYPAL/000980200119991,1124
30542733,02/07/2013,1680.86,GBP,231055.77,BODYCARE,1125
30542733,02/08/2013,2821.85,GBP,232736.63,PAYPAL/000980200119991,1126
30542733,05/08/2013,26.65,GBP,235558.48,PAYPAL/000980020293992,1127
30542733,05/08/2013,138.00,GBP,235585.13,PAYPAL/000980200119991,1128
30542733,05/08/2013,20.00,GBP,235723.13,PAYPAL *FIVESTARSTO,1129
30543065,02/04/2013,35.00,GBP,235743.13,Amazon *Mktplce EU-UK,1130
30543065,02/04/2013,228.30,GBP,235778.13,Amazon *Mktplce EU-UK,1131
30543065,03/04/2013,116.00,GBP,236006.43,Amazon *Mktplce EU-UK,1132
30543065,03/04/2013,566.86,GBP,236122.43,Amazon *Mktplce EU-UK,1133
30543065,20/05/2013,151.32,GBP,236689.29,AMAZON/057193000156182,1134
30543065,21/05/2013,380.00,GBP,236840.61,Amazon *Mktplce EU-UK,1135
30543065,19/06/2013,116.86,GBP,237220.61,12055/000980201029991,1136
30543065,20/06/2013,23.62,GBP,237337.47,CROSS COUNTRY,1137
30543065,01/07/2013,6356.06,GBP,237361.09,PLAY.COM/23779743,1138
30543065,01/07/2013,206.25,GBP,243717.15,PLAY.COM/23779743,1139
30543065,08/07/2013,20.88,GBP,243923.40,AMAZON/057193000156182,1140
30543065,09/07/2013,156.85,GBP,243944.28,Amazon *Mktplce EU-UK,1141
30543065,19/08/2013,80.00,GBP,244101.13,BT DIRECT DEBITS ,1142
30543065,21/08/2013,882.00,GBP,244181.13,BT DIRECT DEBITS ,1143
30543065,29/08/2013,888.10,GBP,245063.13,MSFT/000311020007887,1144
30543065,29/08/2013,121.30,GBP,245951.23,BT DIRECT DEBITS ,1145
30543301,02/04/2013,830.60,GBP,246072.53,O2,1146
30543301,02/04/2013,25.62,GBP,246903.13,O2,1147
30543301,02/04/2013,50.26,GBP,246928.75,O2,1148
30543301,02/04/2013,50.00,GBP,246979.01,TK MAXX,1149
30543301,11/04/2013,160.82,GBP,247029.01,APPLE/206996000200925,1150
30543301,18/04/2013,282.60,GBP,247189.83,APPLE/206996000200925,1151
30543301,22/04/2013,58.50,GBP,247472.43,VODAFONE LIMITED ,1152
30651444,18/06/2013,361.25,GBP,247530.93,FRAGRANCE STORES LTD,1153
30651444,20/06/2013,532.60,GBP,247892.18,PAYPAL/000980200117995,1154
30651444,20/06/2013,60.82,GBP,248424.78,PAYPAL/000980020230994,1155
30651444,20/06/2013,62.10,GBP,248485.60,PAYPAL/000980020230994,1156
30651444,20/06/2013,361.06,GBP,248547.70,PAYPAL/000980200117995,1157
30651444,20/06/2013,25.00,GBP,248908.76,PAYPAL/000980200118993,1158
30651444,21/08/2013,812.61,GBP,248933.76,AMAZON/057193000156182,1159
30651444,21/08/2013,68.50,GBP,249746.37,AMAZON/057193000156182,1160
30651444,22/08/2013,222.60,GBP,249814.87,Amazon *Mktplce EU-UK,1161
30651444,23/08/2013,163.53,GBP,250037.47,Amazon *Mktplce EU-UK,1162
30746717,02/04/2013,162.30,GBP,250201.00,NORTON *SOFTWARE,1163
30746717,08/04/2013,26.20,GBP,250363.30,AMAZON/057186000156182,1164
30746717,09/04/2013,115.82,GBP,250389.50,Amazon EU,1165
30746717,22/04/2013,200.00,GBP,250505.32,MATALAN,1166
30746717,25/04/2013,10.50,GBP,250705.32,SPAR,1167
30746717,07/05/2013,158.20,GBP,250715.82,IKEA SACAT,1168
30746717,07/05/2013,256.82,GBP,250874.02,E.ON      ,1169
30746717,08/05/2013,120.21,GBP,251130.84,E.ON      ,1170
30746717,13/05/2013,50.50,GBP,251251.05,MSFT/000311020007887,1171
30746717,13/05/2013,866.58,GBP,251301.55,MSFT/000311020007887,1172
30746717,13/05/2013,122.82,GBP,252168.13,HMRC - NI DD     REST.,1173
30746717,14/05/2013,235.11,GBP,252290.95,FDR POS TERM RENT,1174
30746717,17/05/2013,102.00,GBP,252526.06,LOVEFILM.COM/195133000156,1175
30746717,03/06/2013,185.21,GBP,252628.06,MSFT/000311020007887,1176
30746717,04/06/2013,18.53,GBP,252813.27,FDR POS TERM RENT,1177
30746717,05/06/2013,58.02,GBP,252831.80,MSFT/000311020007887,1178
30746717,07/06/2013,825.65,GBP,252889.82,FDR POS TERM RENT,1179
30746717,10/06/2013,228.15,GBP,253715.47,STARBUCKS,1180
30746717,10/06/2013,122.12,GBP,253943.62,O2,1181
30746717,11/06/2013,506.68,GBP,254065.74,O2,1182
30746717,24/06/2013,83.18,GBP,254572.42,STARBUCKS,1183
30746717,24/06/2013,2232.13,GBP,254655.60,MSFT/000311020007887,1184
30746717,24/06/2013,312.35,GBP,256887.73,FDR POS TERM RENT,1185
30746717,27/06/2013,1585.20,GBP,257200.08,MSFT/000311020007887,1186
30746717,27/06/2013,65.00,GBP,258785.28,MSFT/000311020007887,1187
30746717,28/06/2013,161.83,GBP,258850.28,FDR POS TERM RENT,1188
30746717,28/06/2013,282.80,GBP,259012.11,FDR POS TERM RENT,1189
30746717,08/07/2013,8.80,GBP,259294.91,CO-OP GROUP 0000000000000,1190
30746717,11/07/2013,266.05,GBP,259303.71,SPAR,1191
30746717,15/07/2013,125.38,GBP,259569.76,BILLINGHELP/NOWTV.COM,1192
30746717,16/07/2013,58.85,GBP,259695.14,HMRC - NI DD     REST.,1193
30746717,26/07/2013,281.85,GBP,259753.99,JUST/6056147,1194
30746717,29/07/2013,28.10,GBP,260035.84,BT GROUP PLC  ,1195
30746717,05/08/2013,256.66,GBP,260063.94,HMRC - NI DD     REST.,1196
30746717,12/08/2013,62.33,GBP,260320.60,BT DIRECT DEBITS ,1197
30746717,12/08/2013,801.80,GBP,260382.93,SELFRIDGES TRAFFORD CT,1198
30746717,12/08/2013,165.20,GBP,261184.73,SELFRIDGES/41991602,1199
30746717,12/08/2013,1208.28,GBP,261349.93,H & M,1200
30746717,13/08/2013,1888.65,GBP,262558.21,ODEON,1201
30746717,13/08/2013,20.30,GBP,264446.86,ODEON,1202
30746717,22/08/2013,282.60,GBP,264467.16,MSFT/000311020007887,1203
30746717,28/08/2013,80.66,GBP,264749.76,BANK/43213433,1204
30746717,28/08/2013,50.00,GBP,264830.42,BANK/43213433,1205
30746717,28/08/2013,66.20,GBP,264880.42,GAME/32402512,1206
30746717,29/08/2013,102.00,GBP,264946.62,MSFT/000311020007887,1207
30746717,29/08/2013,266.00,GBP,265048.62,MSFT/000311020007887,1208
30746717,29/08/2013,262.60,GBP,265314.62,GAME RETAIL LTD BASING,1209
30746717,30/08/2013,136.28,GBP,265577.22,FDR POS TERM RENT,1210
30746717,30/08/2013,225.00,GBP,265713.50,FDR POS TERM RENT,1211
30747631,26/04/2013,8011.86,GBP,265938.50,AMAZON/057193000156182,1212
30747631,29/04/2013,-132.02,GBP,273950.36,PAYPAL/000980020227990,1213
30747631,29/04/2013,530.00,GBP,273818.34,Amazon *Mktplce EU-UK,1214
30747631,30/04/2013,-2222.00,GBP,274348.34,PAYPAL/000980020227990,1215
30747631,17/05/2013,633.28,GBP,272126.34,TICKETWEB/1286822,1216
30747631,20/05/2013,-20.00,GBP,272759.62,TICKETWEB.CO.UK,1217
30747631,10/07/2013,-260.00,GBP,272739.62,OVERSEAS TRANSACTION FEE,1218
30747631,22/07/2013,120.00,GBP,272479.62,SONY/39339433,1219
30747631,22/07/2013,85.00,GBP,272599.62,SONY/39339433,1220
30747631,22/07/2013,2230.00,GBP,272684.62,SCOTTISH EQUITABLE,1221
30747631,23/07/2013,-3000.00,GBP,274914.62,SCOTTISH EQUITABLE,1222
30748991,17/04/2013,-26.85,GBP,271914.62,O2,1223
30748991,19/04/2013,162.00,GBP,271887.77,HMRC - NI DD     REST,1224
30843052,11/04/2013,300.00,GBP,1000000.00,HMRC - NI DD    ,1225
30843052,24/04/2013,5.00,GBP,1000300.00,FDR POS TERM RENT,1226
30843052,25/04/2013,2316.80,GBP,1000305.00,FDR POS TERM RENT,1227
30843052,15/05/2013,22.85,GBP,1002621.80,FDR POS TERM RENT,1228
30843052,16/05/2013,-263.00,GBP,1002644.65,E.ON      ,1229
30843052,20/05/2013,-662.00,GBP,1002381.65,HMRC - NI DD     REST,1230
30843052,20/05/2013,-80000.00,GBP,1001719.65,WH SMITH,1231
30843052,28/05/2013,60.00,GBP,921719.65,DESPLAZADO,1232
30843052,28/05/2013,3683.81,GBP,921779.65,CASH CHARGE,1233
30843052,13/06/2013,201.25,GBP,925463.46,FDR POS TERM RENT,1234
30843052,14/06/2013,-201.01,GBP,925664.71,PETS AT HOME LTD,1235
30843052,14/06/2013,126.60,GBP,925463.70,HMRC - NI DD     REST,1236
30843052,19/06/2013,115.00,GBP,925590.30,FDR POS TERM RENT,1237
30843052,28/06/2013,283.00,GBP,925705.30,CLINTON CARDS,1238
30843052,28/06/2013,26.05,GBP,925988.30,THE PERFUME SHOP,1239
30843052,01/07/2013,53.00,GBP,926014.35,HMRC - NI DD    ,1240
30843052,08/07/2013,-5660000.00,GBP,926067.35,O2,1241
30843052,08/07/2013,830.00,GBP,100000.00,REPUBLIC,1242
30843052,18/07/2013,53.00,GBP,100830.00,DOMINO'S PIZZA,1243
30843052,26/07/2013,35000.00,GBP,100883.00,APPLE/206996000200925,1244
30843052,02/08/2013,-226.00,GBP,135883.00,APPLE/206996000200925,1245
30843052,05/08/2013,-25.58,GBP,135657.00,VODAFONE LIMITED ,1246
30843052,13/08/2013,-132.00,GBP,135631.42,NIKE FACTORY STORE,1247
30843052,19/08/2013,-2202.00,GBP,135499.42,SUPERDRUG STORES PLC,1248
30843052,19/08/2013,-1612.66,GBP,133297.42,COSTA COFFEE,1249
30843052,19/08/2013,600.00,GBP,131684.76,H & M,1250
30843052,21/08/2013,5000.00,GBP,132284.76,HMRC - NI DD    ,1251
30843052,27/08/2013,-120.00,GBP,137284.76,HMRC - NI DD     REST.,1252
30843052,27/08/2013,-156.01,GBP,137164.76,HOUSE OF FRASER,1253
30843052,28/08/2013,2280.30,GBP,137008.75,HMRC - NI DD     REST,1254
30843758,02/04/2013,-30000.00,GBP,139289.05,HMRC - NI DD    ,1255
30843758,02/04/2013,20862.38,GBP,109289.05,HMRC - NI DD    ,1256
30843758,02/04/2013,-1200.00,GBP,130151.43,HMRC - NI DD    ,1257
30843758,03/04/2013,2286.20,GBP,128951.43,HMRC - NI DD    ,1258
30843758,04/04/2013,220.00,GBP,131237.63,HMRC - NI DD    ,1259
30843758,04/04/2013,120.00,GBP,131457.63,PAYPAL/000980020293992,1260
30843758,08/04/2013,-1000.00,GBP,131577.63,HMRC - NI DD    ,1261
30843758,09/04/2013,150.00,GBP,130577.63,HMRC - NI DD    ,1262
30843758,10/04/2013,-1000.00,GBP,130727.63,HMRC - NI DD    ,1263
30843758,11/04/2013,2023.60,GBP,129727.63,HMRC - NI DD    ,1264
30843758,11/04/2013,2002.86,GBP,131751.23,HMRC - NI DD    ,1265
30843758,11/04/2013,50.30,GBP,133754.09,PAYPAL/000980200118993,1266
30843758,12/04/2013,860.21,GBP,133804.39,HMRC - NI DD    ,1267
30843758,15/04/2013,28.88,GBP,134664.60,BLOCKBUSTER,1268
30843758,15/04/2013,-60.00,GBP,134693.48,HMRC - NI DD    ,1269
30843758,16/04/2013,-228.01,GBP,134633.48,HMRC - NI DD    ,1270
30843758,16/04/2013,-500.00,GBP,134405.47,HMRC - NI DD    ,1271
30843758,17/04/2013,1.52,GBP,133905.47,BLOCKBUSTER,1272
30843758,30/04/2013,220.00,GBP,133906.99,HMRC - NI DD    ,1273
30843758,01/05/2013,-538.62,GBP,134126.99,HMRC - NI DD    ,1274
30843758,02/05/2013,-288.00,GBP,133588.37,BLOCKBUSTER,1275
30843758,07/05/2013,-16.82,GBP,133300.37,HMRC - NI DD    ,1276
30843758,07/05/2013,858.03,GBP,133283.55,MIDCOUNTIES CO-OP,1277
30843758,07/05/2013,810.00,GBP,134141.58,HMRC - NI DD    ,1278
30843758,07/05/2013,3000.00,GBP,134951.58,MIDCOUNTIES CO-OP,1279
30843758,07/05/2013,52.00,GBP,137951.58,HMRC - NI DD    ,1280
30843758,07/05/2013,612.00,GBP,138003.58,PAYPAL/000980020227990,1281
30843758,13/05/2013,258.00,GBP,138615.58,HMRC - NI DD    ,1282
30843758,13/05/2013,3616.68,GBP,138873.58,MIDCOUNTIES CO-OP,1283
30843758,14/05/2013,-622.50,GBP,142490.26,HMRC - NI DD    ,1284
30843758,15/05/2013,201.60,GBP,141867.76,HMRC - NI DD    ,1285
30843758,16/05/2013,-182.38,GBP,142069.36,HMRC - NI DD    ,1286
30843758,16/05/2013,-110.16,GBP,141886.98,MIDCOUNTIES CO-OP,1287
30843758,17/05/2013,-163.22,GBP,141776.82,HMRC - NI DD    ,1288
30843758,22/05/2013,120.83,GBP,141613.60,HMRC - NI DD    ,1289
30843758,23/05/2013,-206.86,GBP,141734.43,HMRC - NI DD    ,1290
30843758,24/05/2013,-185.80,GBP,141527.57,HMRC - NI DD    ,1291
30843758,28/05/2013,61.58,GBP,141341.77,HMRC - NI DD    ,1292
30843758,28/05/2013,-56.86,GBP,141403.35,MIDCOUNTIES CO-OP,1293
30843758,03/06/2013,5.00,GBP,141346.49,MIDCOUNTIES CO-OP,1294
30843758,03/06/2013,-86.68,GBP,141351.49,HMRC - NI DD    ,1295
30843758,04/06/2013,1821.50,GBP,141264.81,HMRC - NI DD    ,1296
30843758,06/06/2013,-812.50,GBP,143086.31,HMRC - NI DD    ,1297
30843758,10/06/2013,-802.30,GBP,142273.81,HMRC - NI DD    ,1298
30843758,10/06/2013,-210.00,GBP,141471.51,APPLE/206996000200925,1299
30843758,12/06/2013,-15.66,GBP,141261.51,SUBWAY,1300
30843758,13/06/2013,-2500.00,GBP,141245.85,HMRC - NI DD    ,1301
30843758,14/06/2013,-30.00,GBP,138745.85,HMRC - NI DD    ,1302
30843758,17/06/2013,-25.00,GBP,138715.85,HMRC - NI DD    ,1303
30843758,17/06/2013,-1600.00,GBP,138690.85,VODAFONE LIMITED ,1304
30843758,17/06/2013,20.00,GBP,137090.85,APPLE/206996000200925,1305
30843758,24/06/2013,20.00,GBP,137110.85,MIDCOUNTIES CO-OP,1306
30843758,24/06/2013,-25.32,GBP,137130.85,DUNELM LTD,1307
30843758,24/06/2013,-180.62,GBP,137105.53,O2/TOPMAN,1308
30843758,24/06/2013,100.00,GBP,136924.91,TOPMAN/O2,1309
30843758,24/06/2013,125.00,GBP,137024.91,FOOTASYLUM LTD,1310
30843758,23/07/2013,536.26,GBP,137149.91,MIDCOUNTIES CO-OP,1311
30843758,29/07/2013,-8.61,GBP,137686.17,MY/7452667,1312
30843758,31/07/2013,-683.60,GBP,137677.56,BT GROUP PLC  ,1313
30843758,05/08/2013,-5.00,GBP,136993.96,CO-OP GROUP 0000000000000,1314
30843758,05/08/2013,-5.21,GBP,136988.96,MIDCOUNTIES CO-OP,1315
30843758,05/08/2013,-3200.00,GBP,136983.75,SUBWAY,1316
30843758,06/08/2013,-118.80,GBP,133783.75,HMRC - NI DD    ,1317
30843758,07/08/2013,-6305.22,GBP,133664.95,HMRC - NI DD    ,1318
30843758,12/08/2013,-122.35,GBP,127359.73,MIDCOUNTIES CO-OP,1319
30843758,19/08/2013,-106.52,GBP,127237.38,HMRC - NI DD    ,1320
30843758,19/08/2013,110.66,GBP,127130.86,MIDCOUNTIES CO-OP,1321
30843758,20/08/2013,-10.85,GBP,127241.52,MIDCOUNTIES CO-OP,1322
30843758,22/08/2013,-2500.00,GBP,127230.67,HMRC - NI DD    ,1323
31041169,05/04/2013,-88.20,GBP,124730.67,AMAZON/057186000156182,1324
31041169,08/04/2013,166.58,GBP,124642.47,Amazon EU,1325
31041169,08/04/2013,-3.66,GBP,124809.05,WAGAMAMA,1326
31041169,11/04/2013,-2500.00,GBP,124805.39,AMAZON/057186000156182,1327
31041169,11/04/2013,2620.00,GBP,122305.39,AMAZON/057186000156182,1328
31041169,11/04/2013,506.00,GBP,124925.39,AMAZON/057186000156182,1329
31041169,12/04/2013,-228.18,GBP,125431.39,Amazon EU,1330
31041169,15/04/2013,-16.88,GBP,125203.21,Amazon EU,1331
31041169,15/04/2013,-1000.00,GBP,125186.33,Amazon EU,1332
31041169,16/04/2013,-6000.00,GBP,124186.33,AMAZON/057186000156182,1333
31041169,16/04/2013,2888.62,GBP,118186.33,AMAZON/057193000156182,1334
31041169,16/04/2013,22.00,GBP,121074.95,AMAZON/057186000156182,1335
31041169,17/04/2013,182.80,GBP,121096.95,Amazon EU,1336
31041169,17/04/2013,250.00,GBP,121279.75,Amazon EU,1337
31041169,18/04/2013,20.00,GBP,121529.75,Amazon *Mktplce EU-UK,1338
31041169,22/04/2013,852.00,GBP,121549.75,HMRC - NI DD     REST.,1339
31041169,29/04/2013,-2683.85,GBP,122401.75,EMPIRE CINEMAS,1340
31041169,29/04/2013,-628.13,GBP,119717.90,O2/TOPMAN,1341
31041169,29/04/2013,3.83,GBP,119089.77,TOPMAN/O2,1342
31041169,03/05/2013,100.00,GBP,119093.60,HMRC - NI DD     REST.,1343
31041169,03/05/2013,-15255.86,GBP,119193.60,SCOTTISH EQUITABLE,1344
31041169,07/05/2013,-382.60,GBP,103937.74,SCOTTISH EQUITABLE,1345
31041169,07/05/2013,-1321.36,GBP,103555.14,BT DIRECT DEBITS ,1346
31041169,07/05/2013,11256.00,GBP,102233.78,APPLE/206996000200925,1347
31041169,08/05/2013,1000.00,GBP,113489.78,HMRC - NI DD     REST,1348
31041169,13/05/2013,-2630.33,GBP,114489.78,HMV UK LTD,1349
31041169,13/05/2013,-63.26,GBP,111859.45,VODAFONE LIMITED ,1350
31041169,13/05/2013,-201.61,GBP,111796.19,APPLE/206996000200925,1351
31041169,15/05/2013,-56.50,GBP,111594.58,LIDL UK,1352
31041169,16/05/2013,-256.18,GBP,111538.08,BT DIRECT DEBITS ,1353
31041169,17/05/2013,-20.61,GBP,111281.90,JUST/6056147,1354
31041169,20/05/2013,-155.82,GBP,111261.29,Amazon EU,1355
31041169,20/05/2013,-52.13,GBP,111105.47,BT DIRECT DEBITS ,1356
31041169,20/05/2013,-260.82,GBP,111053.34,BT GROUP PLC  ,1357
31041169,20/05/2013,-868.62,GBP,110792.52,HMV UK LTD,1358
31041169,20/05/2013,-166.18,GBP,109923.90,PAYPAL/000980020227990,1359
31041169,20/05/2013,-33.38,GBP,109757.72,PAYPAL/000980020230994,1360
31041169,22/05/2013,-35.21,GBP,109724.34,OVERSEAS TRANSACTION FEE,1361
31041169,23/05/2013,-65.26,GBP,109689.13,BT DIRECT DEBITS ,1362
31041169,28/05/2013,-26.86,GBP,109623.87,HMV UK LTD,1363
31041169,28/05/2013,-26.22,GBP,109597.01,BT DIRECT DEBITS ,1364
31041169,28/05/2013,-56.53,GBP,109570.79,SCOTTISH EQUITABLE,1365
31041169,28/05/2013,-116.86,GBP,109514.26,SCOTTISH EQUITABLE,1366
31041169,28/05/2013,-60.00,GBP,109397.40,SCOTTISH EQUITABLE,1367
31041169,28/05/2013,-51.62,GBP,109337.40,SCOTTISH EQUITABLE,1368
31041169,28/05/2013,-136.31,GBP,109285.78,SCOTTISH EQUITABLE,1369
31041169,28/05/2013,-2565.56,GBP,109149.47,SCOTTISH EQUITABLE,1370
31041169,30/05/2013,-283.08,GBP,106583.91,AMAZON/057181000156182,1371
31041169,31/05/2013,-221.26,GBP,106300.83,Amazon Prime,1372
31041169,03/06/2013,-261.88,GBP,106079.57,Amazon Prime,1373
31041169,03/06/2013,-218.06,GBP,105817.69,HMRC - NI DD     REST.,1374
31041169,05/06/2013,-60.36,GBP,105599.63,POUNDWORLD RETAIL LTD,1375
31041169,10/06/2013,-120.22,GBP,105539.27,BT DIRECT DEBITS ,1376
31041169,10/06/2013,-180.25,GBP,105419.05,BT GROUP PLC  ,1377
31041169,10/06/2013,-66.63,GBP,105238.80,HMV UK LTD,1378
31041169,10/06/2013,-362.88,GBP,105172.17,JUST/6056147,1379
31041169,14/06/2013,-220.03,GBP,104809.29,JUST/6056147,1380
31041169,17/06/2013,210.00,GBP,104589.26,BT GROUP PLC  ,1381
31041169,17/06/2013,2052.18,GBP,104799.26,BT DIRECT DEBITS ,1382
31041169,17/06/2013,-168.00,GBP,106851.44,DP/BURTON,1383
31041169,17/06/2013,-83.65,GBP,106683.44,O2/TOPMAN,1384
31041169,17/06/2013,50.00,GBP,106599.79,HMV UK LTD,1385
31041169,17/06/2013,-1215.68,GBP,106649.79,CINEWORLD.CO.UK,1386
31041169,17/06/2013,1533.30,GBP,105434.11,CINEWORLD/4814232,1387
31041169,17/06/2013,8612.12,GBP,106967.41,O2,1388
31041169,17/06/2013,-566.56,GBP,115579.53,BURTON/DP,1389
31041169,17/06/2013,-800.00,GBP,115012.97,TOPMAN/O2,1390
31041169,18/06/2013,866.50,GBP,114212.97,APPLE/206996000200925,1391
31041169,20/06/2013,-288.00,GBP,115079.47,JUST/6056147,1392
31041169,24/06/2013,-166.22,GBP,114791.47,BT GROUP PLC  ,1393
31041169,24/06/2013,-600.60,GBP,114625.25,BT DIRECT DEBITS ,1394
31041169,24/06/2013,-160.00,GBP,114024.65,SUBWAY,1395
31041169,24/06/2013,265.86,GBP,113864.65,EMPIRE CINEMAS,1396
31041169,24/06/2013,0.16,GBP,114130.51,HOME BARGAINS,1397
31041169,24/06/2013,282.22,GBP,114130.67,BT GROUP PLC  ,1398
31041169,24/06/2013,2688.52,GBP,114412.89,JUST/6056147,1399
31041169,26/06/2013,-523.50,GBP,117101.41,APPLE/206996000200925,1400
31041169,27/06/2013,-16.38,GBP,116577.91,VODAFONE LIMITED ,1401
31041169,01/07/2013,880.62,GBP,116561.53,SUBWAY,1402
31041169,01/07/2013,200.00,GBP,117442.15,BT DIRECT DEBITS ,1403
31041169,05/07/2013,10.00,GBP,117642.15,JUST/6056147,1404
31041169,08/07/2013,25.00,GBP,117652.15,BT DIRECT DEBITS ,1405
31041169,08/07/2013,50.25,GBP,117677.15,BT GROUP PLC  ,1406
31041169,08/07/2013,-10000.00,GBP,117727.40,BT DIRECT DEBITS ,1407
31041169,08/07/2013,-230.00,GBP,107727.40,BT GROUP PLC  ,1408
31041169,10/07/2013,-520.00,GBP,107497.40,BT GROUP PLC  ,1409
31041169,10/07/2013,-23351.66,GBP,106977.40,BT DIRECT DEBITS ,1410
31041169,11/07/2013,-1282.03,GBP,83625.74,AMAZON/057193000156182,1411
31041169,12/07/2013,-180.82,GBP,82343.71,Amazon *Mktplce EU-UK,1412
31041169,15/07/2013,123.00,GBP,82162.89,EMPIRE CINEMAS,1413
31041169,15/07/2013,-25.00,GBP,82285.89,NEXUS TRAVEL SHOP,1414
31041169,15/07/2013,-8.00,GBP,82260.89,JUST/6056147,1415
31041169,16/07/2013,600.00,GBP,82252.89,BT GROUP PLC  ,1416
31041169,16/07/2013,600.00,GBP,82852.89,SCHUH LTD,1417
31041169,18/07/2013,235.60,GBP,83452.89,SCOTTISH EQUITABLE,1418
31041169,19/07/2013,3680.00,GBP,83688.49,JUST/6056147,1419
31041169,22/07/2013,5630.00,GBP,87368.49,SCOTTISH EQUITABLE,1420
31041169,22/07/2013,2100.00,GBP,92998.49,BT GROUP PLC  ,1421
31041169,22/07/2013,-116.63,GBP,95098.49,BT DIRECT DEBITS ,1422
31041169,22/07/2013,183.00,GBP,94981.86,SCOTTISH EQUITABLE,1423
31041169,23/07/2013,1065.18,GBP,95164.86,WORLD/771022169,1424
31041169,24/07/2013,106.26,GBP,96230.04,SCOTTISH EQUITABLE,1425
31041169,24/07/2013,166.00,GBP,96336.30,EMPIRE CINEMAS,1426
31041169,25/07/2013,10.00,GBP,96502.30,SCOTTISH EQUITABLE,1427
31041169,25/07/2013,-5.00,GBP,96512.30,SCOTTISH EQUITABLE,1428
31041169,29/07/2013,-1000.00,GBP,96507.30,SCOTTISH EQUITABLE,1429
31041169,29/07/2013,202.50,GBP,95507.30,SUBWAY,1430
31041169,29/07/2013,-255.60,GBP,95709.80,BT GROUP PLC  ,1431
31041169,29/07/2013,1620.80,GBP,95454.20,WORLD/771022169,1432
31041169,29/07/2013,25.00,GBP,97075.00,SCOTTISH EQUITABLE,1433
31041169,29/07/2013,828.68,GBP,97100.00,JUST/6056147,1434
31041169,29/07/2013,-63.28,GBP,97928.68,O2,1435
31041169,29/07/2013,1188.00,GBP,97865.40,KRISPY KREME,1436
31041169,29/07/2013,850.00,GBP,99053.40,WAGAMAMA,1437
31041169,30/07/2013,103.00,GBP,99903.40,SCOTTISH EQUITABLE,1438
31041169,30/07/2013,-288.88,GBP,100006.40,CINEWORLD/4814232,1439
31041169,31/07/2013,-83.66,GBP,99717.52,SCOTTISH EQUITABLE,1440
31041169,31/07/2013,-1580.00,GBP,99633.86,BT DIRECT DEBITS ,1441
